Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
361,6/27/2024 20:49,CCD,AMN,POST,20,I,DW 283,0.2,Detection,Ramp,Auto,2.43,60,6,5,OFF,1.2,0.1,0
362,6/27/2024 20:49,CCD,AMN,POST,20,I,DW 283,2,Detection,Ramp,Auto,20.73,60,6,5,OFF,1.2,0.1,0
363,6/27/2024 20:49,CCD,AMN,POST,20,I,DW 283,4.8,Detection,Ramp,Auto,47.69,60,6,5,OFF,1.2,0.1,0
364,6/27/2024 20:50,CCD,AMN,POST,20,I,DW 283,3.9,Detection,Ramp,Auto,38.37,60,6,5,OFF,1.2,0.1,0
365,6/27/2024 20:51,CCD,AMN,POST,20,I,DW 283,1,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
366,6/27/2024 20:52,CCD,AMN,POST,20,I,DW 283,3.2,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
367,6/27/2024 20:52,CCD,AMN,POST,8,I,DW 282,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
368,6/27/2024 20:52,CCD,AMN,POST,8,I,DW 282,2.7,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
370,6/27/2024 20:54,CCD,AMN,POST,8,I,DW 282,3.5,Detection,Ramp,Auto,34.38,60,6,5,OFF,1.2,0.1,0
371,6/27/2024 20:54,CCD,AMN,POST,8,I,DW 282,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
372,6/27/2024 20:55,CCD,AMN,POST,8,C,DW 282,5.1,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
373,6/27/2024 20:55,CCD,AMN,POST,8,C,DW 282,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
374,6/27/2024 20:56,CCD,AMN,POST,8,C,DW 282,1.7,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
376,6/27/2024 20:57,CCD,AMN,POST,8,C,DW 282,1.1,Detection,Ramp,Auto,11.75,60,6,5,OFF,1.2,0.1,0
377,6/27/2024 20:58,CCD,AMN,POST,8,C,DW 282,3.1,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
378,6/27/2024 20:58,CCD,AMN,POST,8,C,DW 282,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
379,6/27/2024 20:59,CCD,AMN,POST,8,C,DW 282,2.5,Detection,Ramp,Auto,25.72,60,6,5,OFF,1.2,0.1,0
380,6/27/2024 21:00,CCD,AMN,POST,8,C,DW 282,0.3,Detection,Ramp,Auto,3.76,60,6,5,OFF,1.2,0.1,0
382,6/27/2024 21:01,CCD,AMN,POST,8,C,DW 282,1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
383,6/27/2024 21:01,CCD,AMN,POST,8,C,DW 282,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
384,6/27/2024 21:02,CCD,AMN,POST,8,I,DW 282,1.6,Detection,Ramp,Auto,16.07,60,6,5,OFF,1.2,0.1,0
385,6/27/2024 21:02,CCD,AMN,POST,8,I,DW 282,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
386,6/27/2024 21:03,CCD,AMN,POST,8,I,DW 282,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
387,6/27/2024 21:03,CCD,AMN,POST,8,I,DW 282,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
388,6/27/2024 21:03,CCD,AMN,POST,8,I,DW 282,0.7,Detection,Ramp,Auto,7.09,60,6,5,OFF,1.2,0.1,0
389,6/27/2024 21:04,CCD,AMN,POST,8,I,DW 282,1,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
390,6/27/2024 21:04,CCD,AMN,POST,8,I,DW 282,0.8,Detection,Ramp,Auto,8.75,60,6,5,OFF,1.2,0.1,0
391,6/27/2024 21:05,CCD,AMN,POST,8,I,DW 282,3.4,Detection,Ramp,Auto,33.71,60,6,5,OFF,1.2,0.1,0
392,7/3/2024 17:03,CCD,AMN,POST,14,I,DW 282,0.6,Detection,Ramp,Auto,6.76,60,6,5,OFF,1.2,0.1,0
393,7/3/2024 17:03,CCD,AMN,POST,14,I,DW 282,0.6,Detection,Ramp,Auto,6.42,60,6,5,OFF,1.2,0.1,0
394,7/3/2024 17:04,CCD,AMN,POST,14,I,DW 282,0.3,Detection,Ramp,Auto,3.43,60,6,5,OFF,1.2,0.1,0
396,7/3/2024 17:06,CCD,AMN,POST,14,I,DW 282,3.1,Detection,Ramp,Auto,31.05,60,6,5,OFF,1.2,0.1,0
397,7/3/2024 17:07,CCD,AMN,POST,14,I,DW 282,0.8,Detection,Ramp,Auto,8.42,60,6,5,OFF,1.2,0.1,0
398,7/3/2024 17:09,CCD,AMN,POST,14,I,DW 282,0.9,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
399,7/3/2024 17:13,CCD,AMN,POST,14,C,DW 282,1.4,Detection,Ramp,Auto,15.07,60,6,5,OFF,1.2,0.1,0
400,7/3/2024 17:13,CCD,AMN,POST,14,C,DW 282,1,Detection,Ramp,Auto,10.08,60,6,5,OFF,1.2,0.1,0
401,7/3/2024 17:15,CCD,AMN,POST,14,C,DW 282,1,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
402,7/3/2024 17:15,CCD,AMN,POST,14,C,DW 282,0.4,Detection,Ramp,Auto,4.09,60,6,5,OFF,1.2,0.1,0
403,7/3/2024 17:17,CCD,AMN,POST,14,C,DW 282,2.6,Detection,Ramp,Auto,26.06,60,6,5,OFF,1.2,0.1,0
404,7/3/2024 17:18,CCD,AMN,POST,14,C,DW 282,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
407,7/3/2024 17:18,CCD,AMN,POST,14,C,DW 282,1.9,Detection,Ramp,Auto,18.74,60,6,5,OFF,1.2,0.1,0
408,7/3/2024 17:18,CCD,AMN,POST,14,C,DW 282,1.2,Detection,Ramp,Auto,12.41,60,6,5,OFF,1.2,0.1,0
410,7/3/2024 17:20,CCD,AMN,POST,14,C,DW 282,1.2,Detection,Ramp,Auto,12.75,60,6,5,OFF,1.2,0.1,0
411,7/3/2024 17:20,CCD,AMN,POST,26,C,DW 283,1.9,Detection,Ramp,Auto,18.4,60,6,5,OFF,1.2,0.1,0
412,7/3/2024 17:21,CCD,AMN,POST,26,C,DW 283,1.8,Detection,Ramp,Auto,18.74,60,6,5,OFF,1.2,0.1,0
414,7/3/2024 17:21,CCD,AMN,POST,26,C,DW 283,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
415,7/3/2024 17:22,CCD,AMN,POST,26,C,DW 283,3.7,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
416,7/3/2024 17:22,CCD,AMN,POST,26,C,DW 283,2.2,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
418,7/3/2024 17:23,CCD,AMN,POST,26,C,DW 283,3.3,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
419,7/3/2024 17:24,CCD,AMN,POST,26,C,DW 283,3.9,Detection,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
421,7/3/2024 17:26,CCD,AMN,POST,26,I,DW 283,1.8,Detection,Ramp,Auto,18.07,60,6,5,OFF,1.2,0.1,0
422,7/3/2024 17:26,CCD,AMN,POST,26,I,DW 283,3.5,Detection,Ramp,Auto,35.04,60,6,5,OFF,1.2,0.1,0
425,7/3/2024 17:27,CCD,AMN,POST,26,I,DW 283,0.8,Detection,Ramp,Auto,8.42,60,6,5,OFF,1.2,0.1,0
426,7/3/2024 17:27,CCD,AMN,POST,26,I,DW 283,2.5,Detection,Ramp,Auto,25.39,60,6,5,OFF,1.2,0.1,0
427,7/3/2024 17:27,CCD,AMN,POST,26,I,DW 283,1,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
428,7/3/2024 17:29,CCD,AMN,POST,26,I,DW 283,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
429,7/3/2024 17:30,CCD,AMN,POST,26,I,DW 283,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
432,7/3/2024 17:32,CCD,AMN,POST,26,I,DW 283,2.9,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
12,7/9/2024 19:58,CCD,AMN,POST,32,I,DW 283,2.6,Detection,Ramp,Auto,25.84,60,6,5,OFF,1.2,0.3,0
13,7/9/2024 19:59,CCD,AMN,POST,32,I,DW 283,1.3,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
14,7/9/2024 19:59,CCD,AMN,POST,32,I,DW 283,2.7,Detection,Ramp,Auto,27.5,60,6,5,OFF,1.2,0.3,0
15,7/9/2024 20:00,CCD,AMN,POST,32,I,DW 283,2.4,Detection,Ramp,Auto,24.84,60,6,5,OFF,1.2,0.3,0
16,7/9/2024 20:00,CCD,AMN,POST,32,I,DW 283,2,Detection,Ramp,Auto,19.87,60,6,5,OFF,1.2,0.3,0
17,7/9/2024 20:00,CCD,AMN,POST,32,I,DW 283,2.4,Detection,Ramp,Auto,24.84,60,6,5,OFF,1.2,0.3,0
19,7/9/2024 20:01,CCD,AMN,POST,32,C,DW 283,2.7,Detection,Ramp,Auto,27.5,60,6,5,OFF,1.2,0.3,0
22,7/9/2024 20:01,CCD,AMN,POST,32,C,DW 283,1,Detection,Ramp,Auto,10.91,60,6,5,OFF,1.2,0.3,0
24,7/9/2024 20:02,CCD,AMN,POST,32,C,DW 283,1.9,Detection,Ramp,Auto,20.2,60,6,5,OFF,1.2,0.3,0
27,7/9/2024 20:03,CCD,AMN,POST,32,C,DW 283,1.1,Detection,Ramp,Auto,11.91,60,6,5,OFF,1.2,0.3,0
28,7/9/2024 20:04,CCD,AMN,POST,32,C,DW 283,2.3,Detection,Ramp,Auto,23.52,60,6,5,OFF,1.2,0.3,0
29,7/9/2024 20:04,CCD,AMN,POST,32,C,DW 283,3.5,Detection,Ramp,Auto,34.46,60,6,5,OFF,1.2,0.3,0
30,7/16/2024 19:37,CCD,AMN,POST,27,C,DW 282,4.2,Detection,Ramp,Auto,42.75,60,6,5,OFF,1.2,0.3,0
32,7/16/2024 19:38,CCD,AMN,POST,27,C,DW 282,2.6,Detection,Ramp,Auto,26.17,60,6,5,OFF,1.2,0.3,0
35,7/16/2024 19:39,CCD,AMN,POST,27,C,DW 282,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
36,7/16/2024 19:39,CCD,AMN,POST,27,C,DW 282,2.4,Detection,Ramp,Auto,24.18,60,6,5,OFF,1.2,0.3,0
37,7/16/2024 19:39,CCD,AMN,POST,27,C,DW 282,5.4,Detection,Ramp,Auto,53.37,60,6,5,OFF,1.2,0.3,0
38,7/16/2024 19:40,CCD,AMN,POST,27,C,DW 282,3.2,Detection,Ramp,Auto,31.81,60,6,5,OFF,1.2,0.3,0
39,7/16/2024 19:40,CCD,AMN,POST,27,C,DW 282,1.2,Detection,Ramp,Auto,13.23,60,6,5,OFF,1.2,0.3,0
40,7/16/2024 19:40,CCD,AMN,POST,27,C,DW 282,2.9,Detection,Ramp,Auto,29.16,60,6,5,OFF,1.2,0.3,0
41,7/16/2024 19:40,CCD,AMN,POST,27,I,DW 282,1.7,Detection,Ramp,Auto,18.21,60,6,5,OFF,1.2,0.3,0
42,7/16/2024 19:40,CCD,AMN,POST,27,I,DW 282,1.7,Detection,Ramp,Auto,17.88,60,6,5,OFF,1.2,0.3,0
43,7/16/2024 19:41,CCD,AMN,POST,27,I,DW 282,2.4,Detection,Ramp,Auto,24.51,60,6,5,OFF,1.2,0.3,0
44,7/16/2024 19:41,CCD,AMN,POST,27,I,DW 282,1.4,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
45,7/16/2024 19:42,CCD,AMN,POST,27,I,DW 282,2,Detection,Ramp,Auto,20.86,60,6,5,OFF,1.2,0.3,0
46,7/16/2024 19:42,CCD,AMN,POST,27,I,DW 282,2,Detection,Ramp,Auto,20.53,60,6,5,OFF,1.2,0.3,0
47,7/16/2024 19:43,CCD,AMN,POST,27,I,DW 282,2.5,Detection,Ramp,Auto,25.51,60,6,5,OFF,1.2,0.3,0
48,7/19/2024 19:39,CCD,AMN,PRE,0,C,DW 288,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
49,7/19/2024 19:39,CCD,AMN,PRE,0,C,DW 288,5.8,Detection,Ramp,Auto,58.01,60,6,5,OFF,1.2,0.3,0
50,7/19/2024 19:39,CCD,AMN,PRE,0,C,DW 288,9.9,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
51,7/19/2024 19:40,CCD,AMN,PRE,0,C,DW 288,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
52,7/19/2024 19:40,CCD,AMN,PRE,0,C,DW 288,7.7,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
53,7/19/2024 19:41,CCD,AMN,PRE,0,I,DW 288,8.5,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
54,7/19/2024 19:41,CCD,AMN,PRE,0,I,DW 288,4,Detection,Ramp,Auto,40.76,60,6,5,OFF,1.2,0.3,0
55,7/19/2024 19:41,CCD,AMN,PRE,0,I,DW 288,6.8,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
56,7/19/2024 19:42,CCD,AMN,PRE,0,I,DW 288,4.8,Detection,Ramp,Auto,48.72,60,6,5,OFF,1.2,0.3,0
57,7/19/2024 19:42,CCD,AMN,PRE,0,I,DW 288,5.7,Detection,Ramp,Auto,57.01,60,6,5,OFF,1.2,0.3,0
59,7/19/2024 19:43,CCD,AMN,PRE,0,I,DW 288,4.7,Detection,Ramp,Auto,47.06,60,6,5,OFF,1.2,0.3,0
60,7/19/2024 19:43,CCD,AMN,PRE,0,I,DW 288,6.1,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
61,7/23/2024 20:15,CCD,AMN,PRE,0,I,DW 2X2,4,Detection,Ramp,Auto,40.1,60,6,5,OFF,1.2,0.3,0
65,7/23/2024 20:16,CCD,AMN,PRE,0,I,DW 2X2,3.9,Detection,Ramp,Auto,39.1,60,6,5,OFF,1.2,0.3,0
67,7/23/2024 20:18,CCD,AMN,PRE,0,I,DW 2X2,4.1,Detection,Ramp,Auto,40.76,60,6,5,OFF,1.2,0.3,0
70,7/23/2024 20:19,CCD,AMN,PRE,0,I,DW 2X2,2.6,Detection,Ramp,Auto,26.17,60,6,5,OFF,1.2,0.3,0
71,7/23/2024 20:19,CCD,AMN,PRE,0,I,DW 2X2,2.3,Detection,Ramp,Auto,22.85,60,6,5,OFF,1.2,0.3,0
72,7/23/2024 20:20,CCD,AMN,PRE,0,C,DW 2X2,2.5,Detection,Ramp,Auto,24.84,60,6,5,OFF,1.2,0.3,0
74,7/23/2024 20:21,CCD,AMN,PRE,0,C,DW 2X2,4.9,Detection,Ramp,Auto,48.39,60,6,5,OFF,1.2,0.3,0
75,7/23/2024 20:21,CCD,AMN,PRE,0,C,DW 2X2,3.8,Detection,Ramp,Auto,37.78,60,6,5,OFF,1.2,0.3,0
76,7/23/2024 20:21,CCD,AMN,PRE,0,C,DW 2X2,1.6,Detection,Ramp,Auto,17.22,60,6,5,OFF,1.2,0.3,0
77,7/23/2024 20:21,CCD,AMN,PRE,0,C,DW 2X2,1.6,Detection,Ramp,Auto,16.88,60,6,5,OFF,1.2,0.3,0
78,7/23/2024 20:21,CCD,AMN,PRE,0,C,DW 2X2,3.7,Detection,Ramp,Auto,36.45,60,6,5,OFF,1.2,0.3,0
79,7/23/2024 20:31,CCD,AMN,POST,4,C,DW 288,3,Detection,Ramp,Auto,30.15,60,6,5,OFF,1.2,0.3,0
80,7/23/2024 20:31,CCD,AMN,POST,4,C,DW 288,5.7,Detection,Ramp,Auto,57.35,60,6,5,OFF,1.2,0.3,0
81,7/23/2024 20:31,CCD,AMN,POST,4,C,DW 288,3.4,Detection,Ramp,Auto,33.47,60,6,5,OFF,1.2,0.3,0
82,7/23/2024 20:32,CCD,AMN,POST,4,C,DW 288,5.2,Detection,Ramp,Auto,51.04,60,6,5,OFF,1.2,0.3,0
84,7/23/2024 20:32,CCD,AMN,POST,4,C,DW 288,2.1,Detection,Ramp,Auto,21.53,60,6,5,OFF,1.2,0.3,0
86,7/23/2024 20:33,CCD,AMN,POST,4,C,DW 288,2.3,Detection,Ramp,Auto,23.85,60,6,5,OFF,1.2,0.3,0
87,7/23/2024 20:33,CCD,AMN,POST,4,I,DW 288,3.9,Detection,Ramp,Auto,39.1,60,6,5,OFF,1.2,0.3,0
88,7/23/2024 20:33,CCD,AMN,POST,4,I,DW 288,4.2,Detection,Ramp,Auto,42.75,60,6,5,OFF,1.2,0.3,0
89,7/23/2024 20:34,CCD,AMN,POST,4,I,DW 288,3.9,Detection,Ramp,Auto,39.1,60,6,5,OFF,1.2,0.3,0
90,7/23/2024 20:34,CCD,AMN,POST,4,I,DW 288,2.8,Detection,Ramp,Auto,28.16,60,6,5,OFF,1.2,0.3,0
91,7/23/2024 20:35,CCD,AMN,POST,4,C,DW 288,3.4,Detection,Ramp,Auto,33.8,60,6,5,OFF,1.2,0.3,0
92,7/23/2024 20:35,CCD,AMN,POST,4,I,DW 288,0.7,Detection,Ramp,Auto,7.93,60,6,5,OFF,1.2,0.3,0
93,7/23/2024 20:35,CCD,AMN,POST,4,I,DW 288,3.2,Detection,Ramp,Auto,32.47,60,6,5,OFF,1.2,0.3,0
94,7/23/2024 20:36,CCD,AMN,POST,4,C,DW 288,2.3,Detection,Ramp,Auto,23.52,60,6,5,OFF,1.2,0.3,0
95,7/23/2024 20:36,CCD,AMN,POST,4,C,DW 288,3,Detection,Ramp,Auto,30.15,60,6,5,OFF,1.2,0.3,0
96,7/23/2024 20:37,CCD,AMN,POST,4,I,DW 288,0.9,Detection,Ramp,Auto,9.92,60,6,5,OFF,1.2,0.3,0
97,7/23/2024 20:37,CCD,AMN,POST,4,I,DW 288,1.5,Detection,Ramp,Auto,15.23,60,6,5,OFF,1.2,0.3,0
131,7/26/2024 10:08,CCD,AMN,POST,7,C,DW 288,7.7,Detection,Ramp,Auto,20.53,60,6,5,OFF,1.2,0.3,0
132,7/26/2024 10:09,CCD,AMN,POST,7,C,DW 288,10.1,Detection,Ramp,Auto,26.83,60,6,5,OFF,1.2,0.3,0
134,7/26/2024 10:27,CCD,AMN,POST,7,C,DW 288,3.3,Detection,Ramp,Auto,32.47,60,6,5,OFF,1.2,0.3,0
135,7/26/2024 10:28,CCD,AMN,POST,7,C,DW 288,2.9,Detection,Ramp,Auto,29.49,60,6,5,OFF,1.2,0.3,0
136,7/26/2024 10:28,CCD,AMN,POST,7,C,DW 288,3,Detection,Ramp,Auto,30.81,60,6,5,OFF,1.2,0.3,0
137,7/26/2024 10:28,CCD,AMN,POST,7,C,DW 288,3.8,Detection,Ramp,Auto,38.11,60,6,5,OFF,1.2,0.3,0
138,7/26/2024 10:29,CCD,AMN,POST,7,C,DW 288,1.8,Detection,Ramp,Auto,18.87,60,6,5,OFF,1.2,0.3,0
139,7/26/2024 10:29,CCD,AMN,POST,7,C,DW 288,6.9,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
141,7/26/2024 10:30,CCD,AMN,POST,7,C,DW 288,4.8,Detection,Ramp,Auto,49.06,60,6,5,OFF,1.2,0.3,0
142,7/26/2024 10:30,CCD,AMN,POST,7,I,DW 288,2.7,Detection,Ramp,Auto,26.83,60,6,5,OFF,1.2,0.3,0
143,7/26/2024 10:30,CCD,AMN,POST,7,I,DW 288,2.6,Detection,Ramp,Auto,25.84,60,6,5,OFF,1.2,0.3,0
144,7/26/2024 10:31,CCD,AMN,POST,7,I,DW 288,0.9,Detection,Ramp,Auto,9.92,60,6,5,OFF,1.2,0.3,0
145,7/26/2024 10:32,CCD,AMN,POST,7,I,DW 288,1.5,Detection,Ramp,Auto,15.89,60,6,5,OFF,1.2,0.3,0
146,7/26/2024 10:32,CCD,AMN,POST,7,I,DW 288,1,Detection,Ramp,Auto,10.91,60,6,5,OFF,1.2,0.3,0
147,7/26/2024 10:32,CCD,AMN,POST,7,I,DW 288,1.4,Detection,Ramp,Auto,14.23,60,6,5,OFF,1.2,0.3,0
148,7/26/2024 10:35,CCD,AMN,POST,3,I,DW 2X2,0.6,Detection,Ramp,Auto,6.27,60,6,5,OFF,1.2,0.3,0
149,7/26/2024 10:35,CCD,AMN,POST,3,I,DW 2X2,1.7,Detection,Ramp,Auto,17.55,60,6,5,OFF,1.2,0.3,0
150,7/26/2024 10:35,CCD,AMN,POST,3,I,DW 2X2,2.2,Detection,Ramp,Auto,22.19,60,6,5,OFF,1.2,0.3,0
151,7/26/2024 10:35,CCD,AMN,POST,3,I,DW 2X2,2,Detection,Ramp,Auto,20.53,60,6,5,OFF,1.2,0.3,0
152,7/26/2024 10:36,CCD,AMN,POST,3,I,DW 2X2,1.6,Detection,Ramp,Auto,15.89,60,6,5,OFF,1.2,0.3,0
153,7/26/2024 10:36,CCD,AMN,POST,3,C,DW 2X2,1.4,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
156,7/26/2024 10:37,CCD,AMN,POST,3,C,DW 2X2,1.4,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
157,7/26/2024 10:37,CCD,AMN,POST,3,C,DW 2X2,0.8,Detection,Ramp,Auto,8.92,60,6,5,OFF,1.2,0.3,0
159,7/29/2024 9:41,CCD,AMN,PRE,0,C,DW 2X3,2.2,Detection,Ramp,Auto,22.19,60,6,5,OFF,1.2,0.3,0
160,7/29/2024 9:41,CCD,AMN,PRE,0,C,DW 2X3,3.8,Detection,Ramp,Auto,37.45,60,6,5,OFF,1.2,0.3,0
161,7/29/2024 9:42,CCD,AMN,PRE,0,C,DW 2X3,2.7,Detection,Ramp,Auto,27.83,60,6,5,OFF,1.2,0.3,0
162,7/29/2024 9:43,CCD,AMN,PRE,0,C,DW 2X3,1.6,Detection,Ramp,Auto,16.55,60,6,5,OFF,1.2,0.3,0
163,7/29/2024 9:44,CCD,AMN,PRE,0,C,DW 2X3,6,Detection,Ramp,Auto,59.34,60,6,5,OFF,1.2,0.3,0
164,7/29/2024 9:45,CCD,AMN,PRE,0,C,DW 2X3,11,Cutoff,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
165,7/29/2024 9:45,CCD,AMN,PRE,0,C,DW 2X3,5.1,Detection,Ramp,Auto,50.71,60,6,5,OFF,1.2,0.3,0
166,7/29/2024 9:46,CCD,AMN,PRE,0,C,DW 2X3,2.5,Detection,Ramp,Auto,25.51,60,6,5,OFF,1.2,0.3,0
167,7/29/2024 9:47,CCD,AMN,PRE,0,C,DW 2X3,4.6,Detection,Ramp,Auto,46.73,60,6,5,OFF,1.2,0.3,0
169,7/29/2024 9:48,CCD,AMN,PRE,0,C,DW 2X3,3.3,Detection,Ramp,Auto,32.8,60,6,5,OFF,1.2,0.3,0
170,7/29/2024 9:49,CCD,AMN,PRE,0,C,DW 2X3,2.5,Detection,Ramp,Auto,24.51,60,6,5,OFF,1.2,0.3,0
171,7/29/2024 9:50,CCD,AMN,PRE,0,I,DW 2X3,1.2,Detection,Ramp,Auto,13.23,60,6,5,OFF,1.2,0.3,0
172,7/29/2024 9:50,CCD,AMN,PRE,0,I,DW 2X3,4.7,Detection,Ramp,Auto,47.06,60,6,5,OFF,1.2,0.3,0
174,7/29/2024 9:52,CCD,AMN,PRE,0,I,DW 2X3,5,Detection,Ramp,Auto,49.72,60,6,5,OFF,1.2,0.3,0
175,7/29/2024 9:53,CCD,AMN,PRE,0,I,DW 2X3,3,Detection,Ramp,Auto,29.49,60,6,5,OFF,1.2,0.3,0
177,7/29/2024 9:56,CCD,AMN,PRE,0,I,DW 2X3,4.1,Manual Stop,Ramp,Auto,40.1,60,6,5,OFF,1.2,0.3,0
179,7/29/2024 9:56,CCD,AMN,PRE,0,I,DW 2X3,4.8,Detection,Ramp,Auto,48.39,60,6,5,OFF,1.2,0.3,0
180,7/29/2024 9:57,CCD,AMN,PRE,0,I,DW 2X3,3.5,Detection,Ramp,Auto,34.79,60,6,5,OFF,1.2,0.3,0
181,7/29/2024 9:58,CCD,AMN,PRE,0,I,DW 2X3,2.1,Detection,Ramp,Auto,21.86,60,6,5,OFF,1.2,0.3,0
182,7/29/2024 9:59,CCD,AMN,PRE,0,I,DW 2X3,3.7,Detection,Ramp,Auto,36.78,60,6,5,OFF,1.2,0.3,0
184,7/29/2024 10:01,CCD,AMN,PRE,0,I,DW 2X3,2.5,Detection,Ramp,Auto,25.51,60,6,5,OFF,1.2,0.3,0
185,7/30/2024 9:24,CCD,AMN,PRE,0,C,DW 2X4,1.6,Detection,Ramp,Auto,16.55,60,6,5,OFF,1.2,0.3,0
186,7/30/2024 9:24,CCD,AMN,PRE,0,C,DW 2X4,1.2,Detection,Ramp,Auto,12.24,60,6,5,OFF,1.2,0.3,0
187,7/30/2024 9:25,CCD,AMN,PRE,0,C,DW 2X4,1.9,Detection,Ramp,Auto,19.54,60,6,5,OFF,1.2,0.3,0
188,7/30/2024 9:25,CCD,AMN,PRE,0,C,DW 2X4,1.6,Detection,Ramp,Auto,16.22,60,6,5,OFF,1.2,0.3,0
189,7/30/2024 9:26,CCD,AMN,PRE,0,C,DW 2X4,6.1,Detection,Ramp,Auto,60,60,6,5,OFF,1.2,0.3,0
190,7/30/2024 9:26,CCD,AMN,PRE,0,C,DW 2X4,1.1,Detection,Ramp,Auto,11.24,60,6,5,OFF,1.2,0.3,0
191,7/30/2024 9:26,CCD,AMN,PRE,0,C,DW 2X4,1.6,Detection,Ramp,Auto,16.88,60,6,5,OFF,1.2,0.3,0
192,7/30/2024 9:27,CCD,AMN,PRE,0,C,DW 2X4,1.2,Detection,Ramp,Auto,12.24,60,6,5,OFF,1.2,0.3,0
193,7/30/2024 9:28,CCD,AMN,PRE,0,C,DW 2X4,3,Detection,Ramp,Auto,30.48,60,6,5,OFF,1.2,0.3,0
194,7/30/2024 9:32,CCD,AMN,PRE,0,C,DW 2X4,4.5,Detection,Ramp,Auto,44.74,60,6,5,OFF,1.2,0.3,0
196,7/30/2024 9:32,CCD,AMN,PRE,0,I,DW 2X4,4.2,Detection,Ramp,Auto,42.09,60,6,5,OFF,1.2,0.3,0
197,7/30/2024 9:33,CCD,AMN,PRE,0,C,DW 2X4,4.6,Detection,Ramp,Auto,46.07,60,6,5,OFF,1.2,0.3,0
198,7/30/2024 9:33,CCD,AMN,PRE,0,C,DW 2X4,1.8,Detection,Ramp,Auto,18.21,60,6,5,OFF,1.2,0.3,0
199,7/30/2024 9:33,CCD,AMN,PRE,0,C,DW 2X4,1.4,Detection,Ramp,Auto,14.23,60,6,5,OFF,1.2,0.3,0
200,7/30/2024 9:33,CCD,AMN,PRE,0,I,DW 2X4,1.1,Detection,Ramp,Auto,11.24,60,6,5,OFF,1.2,0.3,0
201,7/30/2024 9:34,CCD,AMN,PRE,0,I,DW 2X4,1.9,Detection,Ramp,Auto,18.87,60,6,5,OFF,1.2,0.3,0
202,7/30/2024 9:34,CCD,AMN,PRE,0,C,DW 2X4,5.2,Detection,Ramp,Auto,51.71,60,6,5,OFF,1.2,0.3,0
